RA,JC,AA,PA,PPS,SPS,Label
0.166748809,0.062921348,15.81360181,469812,0.203047168,0.080442275,1
0,0,0,1105,0,0,1
0,0,0,2744,0,0,1
0,0,0,1034,0,0,1
0.000230947,0.00390625,0.119426902,4080,0,0.01572125,1
0.337813142,0.051460362,7.476658395,32660,0.212743356,0.087085022,1
0,0,0,94,0,0,1
1.362443662,0.00319791,14.48974023,31813626,0.046612059,0.020297467,1
0.000281922,0.006227296,1.095609194,77818,0.227266206,0.043039791,1
0,0,0,250,0,0,1
0.001636661,0.000270929,0.155882289,91675,0,0.003377299,1
0,0,0,780,0,0,1
0.002458845,0.00720072,1.680321742,74936,0.231908414,0.054870379,1
0.081253261,0.070281124,5.662681297,43962,0.277144621,0.097409003,1
0,0,0,2388,0,0,1
9.45E-06,0.013333333,0.086430386,148,0.213200716,0,1
0.007319197,0.04964539,1.74408087,10668,0.261151606,0.118782774,1
0.000173221,0.002749411,0.630656592,105462,0.060652491,0.021632776,1
0,0,0,1545,0,0,1
0.010848164,0.002121341,0.800634451,39865,0.113082818,0.025058328,1
0.001191895,0.000637349,0.148539617,29469,0,0.005880522,1
0.005504807,0.03030303,0.99184514,13409,0.092522685,0.061259582,1
0.015924707,0.036876356,2.246338036,23265,0.282160105,0.08753663,1
0.973454472,0.042553191,7.041495698,69264,0.153140973,0.067625223,1
0.322062605,0.080872914,20.09877116,680064,0.165873594,0.121473784,1
0.034954814,0.012539185,0.775229672,9826,0.064106076,0.012548128,1
0.694051416,0.053511706,7.015419344,91304,0.171677946,0.032252024,1
0,0,0,52,0,0,1
0,0,0,51,0,0,1
0.000158325,0.002900653,0.377748342,49802,0.053514399,0.013508444,1
2.69E-06,0.001305483,0.077968063,3810,0.059234888,0.016275769,1
0.009502213,0.005628518,0.8398277,35292,0.039605902,0.032046637,1
0.003099267,0.026548673,1.077226572,10676,0.187485054,0.087382759,1
0.005694777,0.016264522,8.927223539,2806440,0.261565992,0.053188737,1
0.00319007,0.006181015,1.436289225,373978,0.049209166,0.016693398,1
0.002720605,0.004914005,0.302136148,3208,0.050251891,0.021637116,1
0.267725963,0.182952183,13.7763034,64428,0.373009423,0.123853771,1
1.343225245,0.002976582,52.41734423,99627434,0.108510956,0.045094684,1
3.64E-05,0.001899335,0.182222306,27756,0.038490018,0.012016402,1
0.00019421,0.000810318,1.081935624,236880,0.123823252,0.024686551,1
0,0,0,126,0,0,1
0.002762431,0.066666667,0.169731906,28,0.353553391,0.204124145,1
0.00183072,0.00530504,0.28380314,9828,0.084515425,0.020348923,1
0,0,0,151,0,0,1
0,0,0,11144,0,0,1
0.020274032,0.010791367,0.591873968,1650,0.063245553,0.084852814,1
0,0,0,10290,0,0,1
0,0,0,128,0,0,1
0.00877193,0.008695652,0.211139801,228,0.107832773,0.072168784,1
0.02451908,0.001289283,1.156755083,62030,0.208237441,0.028217549,1
0,0,0,13950,0,0,1
0.077070165,0.037530266,4.915620071,139722,0.015640281,0.048004609,1
0.007309649,0.048888889,3.79403592,106272,0.221112921,0.101228899,1
0,0,0,135,0,0,1
0.0151578,0.028571429,0.798281095,4736,0.038575837,0.075792383,1
0.432876671,0.150793651,11.08931396,46754,0.264046476,0.166493326,1
0.025482475,0.054054054,0.948515606,1782,0.202030509,0.135184518,1
0,0,0,963,0,0,1
0.058924058,0.036217304,2.882367227,19434,0.266832912,0.081712712,1
0,0,0,150,0,0,1
1.831350506,0.067429406,45.21135016,4752066,0.221803488,0.100138681,1
3.33E-05,0.006896552,0.097002751,5160,0.019367338,0,1
0.023905565,0.15,1.469608405,950,0.314870143,0.14509525,1
0,0,0,53,0,0,1
0.007962211,0.052941176,1.26484489,3720,0.196959649,0.091863042,1
0.076824956,0.050131926,3.106787764,32376,0.028306926,0.078272708,1
0,0,0,65,0,0,1
0.059866723,0.087818697,4.745746704,35100,0.242439185,0.026937401,1
0.001709848,0.014285714,0.375440375,8372,0.063628476,0.033968311,1
0,0,0,234,0,0,1
0,0,0,219,0,0,1
0.001241113,0.027559055,0.721997128,16274,0.077600743,0.046142271,1
0.016504613,0.020576132,1.447222415,14415,0.185495558,0.050631559,1
0.008903283,0.017874876,2.234682774,253536,0.095853223,0.030416516,1
0.039110614,0.016216216,0.649458111,8395,0,0,1
0.001973282,0.02006689,2.39589049,187200,0.107518904,0.053912832,1
0.012334118,0.024767802,1.187088203,5634,0.184900065,0.098425726,1
0.024474377,0.022680412,4.211034995,550287,0.084569952,0.034383635,1
0,0,0,54,0,0,1
0.036573767,0.044742729,3.018739153,32766,0.20691022,0.100366199,1
0.005680589,0.03148688,5.492319446,485860,0.184117064,0.077825635,1
0,0,0,1162,0,0,1
0.032037852,0.012232416,0.78205683,23850,0.018257419,0.00696733,1
0,0,0,1541,0,0,1
0,0,0,7712,0,0,1
0.172779481,0.113207547,5.440644414,15594,0.359424003,0.327356661,1
0,0,0,8186,0,0,1
0.009259259,0.005181347,0.213577952,573,0.060522753,0.0474579,1
0.006972226,0.02189781,0.485642748,2196,0,0.066519011,1
7.63E-05,0.010169492,0.277251786,16872,0.099339927,0.007751239,1
0.007194245,0.011363636,0.202655848,258,0.144337567,0.062257281,1
0.003930377,0.021024967,1.72587548,30176,0.210372268,0.059802024,1
0.456303321,0.102870813,26.19007066,727584,0.161041912,0.148769273,1
0,0,0,388,0,0,1
0.007078989,0.005391954,1.560839692,1068255,0.025140954,0.007979336,1
0.033938425,0.037453184,1.732732206,3682,0.350856529,0.167038276,1
0.028431029,0.050167224,2.254165051,14848,0.146805055,0.115801389,1
0.015701023,0.013636364,0.519217658,876,0.106600358,0.2,1
0.027175454,0.098290598,3.245498167,16422,0.367026469,0.146418908,1
0.002750612,0.014563107,0.420632105,8370,0.099014754,0.022296669,1
0.14177782,0.111111111,3.58494902,8241,0.261364105,0.122113663,1
0,0,0,116,0,0,1
0.000146994,0.002421308,0.11331292,33824,0.029617444,0.010950072,1
0.010881179,0.046511628,0.671295088,1001,0.206010481,0.13553483,1
0,0,0,114,0,0,1
0.04,0.03125,0.310667467,162,0.166666667,0,1
0.005642659,0.027522936,1.139339894,19199,0.103791662,0.039726354,1
2.376957025,0.135278515,14.22217598,45571,0.38271893,0.106101169,1
0,0,0,25842,0,0,1
0.180461432,0.148148148,2.072533568,561,0.622799155,0.318181818,1
8.33E-05,0.004444444,0.190943579,8640,0.063887656,0.02166757,1
0,0,0,998,0,0,1
0.070968737,0.02130898,2.530672154,14904,0.083194791,0.112962362,1
0.004269081,0.007604563,1.101970371,45150,0.109566427,0.048896979,1
0.004066729,0.058823529,0.307819835,288,0,0.120385853,1
0,0,0,2063,0,0,1
0.046266696,0.005573248,2.310942388,42653,0.178841646,0.029501221,1
0.262035554,0.128964059,10.70314408,58520,0.379823558,0.256992516,1
0.036206703,0.001048218,0.911954043,1346674,0.010371748,0.006467921,1
0.018309351,0.020671835,1.309981582,5334,0.133630621,0.119279681,1
0.090991346,0.096153846,1.2416614,350,0.505076272,0.267261242,1
0.001256281,0.002777778,0.149709582,718,0.068680282,0.068680282,1
0.001259446,0.010752688,0.149765988,1633,0.078811041,0.025102186,1
1.63E-05,0.003215434,0.170632388,63119,0.026166716,0.007984811,1
0.003966706,0.053846154,0.860464855,4662,0.137546061,0.041757385,1
0,0,0,3005,0,0,1
0,0,0,85266,0,0,1
0.000636043,0.02247191,0.435937362,1225,0.134568391,0.119151094,1
0.013323611,0.029126214,0.544773184,1720,0.134164079,0.027317918,1
0.015895874,0.046070461,2.159606882,34113,0.216619203,0.092042618,1
0.003246753,0.001919386,0.174517031,3096,0.044022545,0.017972129,1
0,0,0,888,0,0,1
0.028552549,0.083333333,0.551694791,270,0.272165527,0.182574186,1
0.935680818,0.001627082,14.59928617,30149712,0.073878138,0.021826085,1
0.137164534,0.065789474,2.269148201,1800,0.142857143,0.223814129,1
0.033276049,0.023206751,1.806861508,56154,0.050660355,0.043475385,1
0.002286083,0.004716981,0.294649513,13685,0.036885556,0.017342199,1
0.001463067,0.018867925,0.483034657,6335,0.083225038,0.01433701,1
0,0,0,13,0,0,1
0.054108892,0.234375,2.456706405,1450,0.424774104,0.117444044,1
0,0,0,138,0,0,1
1.577765581,0.102272727,6.998061228,9085,0.210558722,0.06307757,1
0.180410332,0.050324675,25.33071281,3445992,0.138525509,0.067272036,1
0.0233404,0.043307087,1.629521101,12006,0.178156706,0.057459035,1
0.004645129,0.028169014,0.574918509,5160,0.081649658,0.043033148,1
0.001766244,0.012253596,2.278818942,181699,0.137507778,0.04979422,1
1.65E-05,0.000565611,0.090785432,141540,0.008021849,0,1
0.018460598,0.104651163,1.431337081,2184,0.242091013,0.1558573,1
0.003521127,0.004237288,0.177023289,932,0.109108945,0.033186166,1
0.010614697,0.048275862,1.029728921,2412,0.15660308,0,1
0,0,0,732,0,0,1
0.209220335,0.020408163,2.128149765,7275,0.162865585,0.135612701,1
0,0,0,688,0,0,1
0,0,0,767,0,0,1
0.714980557,0.022,12.55441962,665860,0.186225173,0.103666246,1
0.001345895,0.003389831,0.151270001,6279,0,0.012666349,1
0.026057712,0.019002375,1.298415927,32204,0.072524726,0.044782277,1
1.31E-06,0.008,0.073830359,1160,0.119522861,0.029617444,1
0,0,0,53,0,0,1
0.002186909,0.001775086,1.858483894,220133,0.177682014,0.036291993,1
0.359796115,0.143564356,5.50536942,11780,0.185048401,0.126575518,1
0.001231162,0.011049724,0.2697272,1400,0.037904902,0.030429031,1
0,0,0,2175,0,0,1
0.048663464,0.041474654,1.63788413,3553,0.31201886,0.166666667,1
0,0,0,84,0,0,1
2.50E-06,8.42E-06,0.077516816,356169,0.017077184,0.001677855,1
0,0,0,2945,0,0,1
0.006278561,0.019211325,2.146123819,253055,0.080599331,0.035950423,1
0.021640705,0.023899371,2.584595042,165393,0.058724047,0.028050739,1
0.000754134,0.005509642,0.249392847,17556,0.028490144,0.015094447,1
0.00383887,0.004643963,0.440135668,33744,0.043355498,0.005523682,1
0.000719716,0.002103864,1.778453179,270600,0.185156693,0.036526981,1
0.082115295,0.012586532,6.119664702,670656,0.055280027,0.021177891,1
0.00017587,0.002185792,0.210941578,3652,0.043193421,0.033445003,1
0.000594884,0.00304878,0.134641254,654,0.087705802,0,1
5.76E-05,0.000937207,0.102429156,13715,0.03739788,0.008542953,1
6.42E-05,0.007092199,0.192019325,19995,0.030653366,0.014573327,1
0.002620422,0.001397497,2.364217607,641238,0.15175321,0.02873447,1
0.002308883,0.00990099,0.48932279,25740,0.030816678,0.025397977,1
0.000159974,0.003802281,0.114409974,1799,0.026020147,0.048795004,1
0,0,0,15,0,0,1
0.002741037,0.04,0.243324833,276,0.288675135,0.063757671,1
0,0,0,136,0,0,1
0.000108151,0.005808325,0.536861429,81090,0.068983748,0.021283154,1
0.013878607,0.047619048,2.459740118,18717,0.174405548,0.126699961,1
0.004605596,0.011337868,0.676311634,4785,0.077122989,0.043113061,1
1.14E-05,0.003521127,0.087876729,19754,0,0.007202264,1
0.000176511,0.000666489,0.464648793,231756,0.064309014,0.010407749,1
0.04418819,0.00747198,1.149650134,11130,0.190900887,0.057197357,1
0.587016744,0.179245283,17.08382536,85884,0.459777708,0.295443518,1
0,0,0,78,0,0,1
0.38849922,0.178571429,11.22398992,27104,0.367731566,0.040422604,1
0.0256595,0.06504065,1.347584216,3784,0.155593979,0.023836565,1
0,0,0,156,0,0,1
0.274629267,0.002484266,3.202626573,483732,0.039546129,0.009964688,1
2.69E-05,0.004291845,0.178108304,43307,0.03549426,0.004840927,1
0.042785372,0.06360424,2.807562459,12948,0.28408833,0.126377675,1
0.000965586,0.037608486,3.603302547,169728,0.206629761,0.083623189,1
0.061772627,0.048691418,10.60317476,264010,0.175892585,0.063918971,1
0.018259188,0.066666667,1.335728562,4559,0.162650012,0.127515343,1
0.016745146,0.056179775,2.085197012,6192,0.308157817,0.155542754,1
0,0,0,429,0,0,1
0,0,0,259,0,0,1
6.37E-06,0.005347594,0.083581765,5355,0.016190219,0,1
0.000492126,0.000675676,0.131289147,14710,0.073720978,0.034752402,1
1.849302566,2.62E-05,7.568790204,72452415,0.016298572,0.013414619,1
0.00130356,0.002575107,0.34454509,12727,0.092803234,0.026872617,1
0,0,0,2493,0,0,1
0.0015801,0.016819572,3.04235243,171450,0.19788526,0.079718517,1
0.005497002,0.018518519,0.269676446,1089,0.131590339,0.063920277,1
0,0,0,645,0,0,1
0.001473933,0.000759301,0.270042779,23643,0.034565056,0.006542239,1
0.000168159,0.00862069,0.97683527,74786,0.146044866,0.040240162,1
0.006892231,0.013422819,0.351158118,730,0.2,0.075324358,1
0.02789972,0.008455608,4.478810465,1422796,0.029657756,0.023923106,1
0.547207953,0.20754717,7.829841947,6300,0.401393919,0.248682366,1
0.005128205,0.004,0.189645379,498,0,0,1
0.008691188,0.031746032,0.353381717,874,0.138342893,0.071657436,1
0,0,0,157,0,0,1
6.95E-06,0.030927835,0.229842674,564,0.353553391,0.043768811,1
0.001130832,0.011976048,0.662624681,36206,0.082168655,0.021539647,1
0.006168598,0.010540184,1.082233187,142242,0.039515931,0.011366159,1
0.002604167,0.006944444,0.168049079,5236,0,0.017946063,1
0,0,0,74274,0,0,1
0,0,0,80,0,0,1
1.255484989,0.17578125,10.79232899,20298,0.323507724,0.190806592,1
0.154396641,0.061611374,6.52337293,110687,0.129264428,0.113340819,1
1.079794739,0.164383562,11.1640573,21844,0.553596168,0.211001751,1
0.010652087,0.016977929,1.434886574,8190,0.360374985,0.056020871,1
0.000258319,0.021276596,0.22098279,860,0.105409255,0.070272837,1
0.005952381,0.011494253,0.195161403,1260,0,0.028583098,1
0.00479798,0.028268551,0.927863251,7364,0.220527139,0.049953191,1
0.00453838,0.004481793,0.954835008,51156,0.090610047,0.035471226,1
0.000281855,0.026143791,1.105879819,55458,0.092795686,0.043113462,1
0,0,0,148,0,0,1
0.001614214,0.016,0.22935814,1680,0.110096377,0.025949965,1
0.118746033,0.03297546,6.32086712,292400,0.182199674,0.090535746,1
0.000543605,0.003016591,0.226546591,3954,0.174077656,0.031927543,1
0.160327325,0.022099448,2.599049742,7046,0.153846154,0,1
0.000176003,0.002018571,0.480379083,336672,0.074535599,0.00689524,1
0.99708584,0.002292947,6.935744335,4130112,0.043852901,0.011425774,1
2.16E-05,0.00974026,0.250481335,3010,0.131876095,0.036885556,1
0,0,0,1476,0,0,1
0.00296566,0.005514706,0.42234364,27060,0.071509694,0.012347796,1
0,0,0,2394,0,0,1
0.634306755,0.20033389,21.3573257,118938,0.537531497,0.168099208,1
0.008122717,0.012746234,1.479439156,89208,0.016303866,0.020169634,1
0.928568134,0.016053858,7.574148173,221040,0.156892908,0.025318484,1
0.023523248,0.087463557,3.749546491,15600,0.291937104,0.091101361,1
0.004014193,0.020172911,0.904486268,29393,0.057526043,0.015966315,1
0,0,0,33178,0,0,1
0,0,0,51,0,0,1
0,0,0,339,0,0,1
0.00500487,0.023529412,0.536974838,2669,0.106132371,0.078431373,1
0.074224524,0.157657658,5.36438806,9540,0.527046277,0.269679945,1
0.000931966,0.004132231,0.143303148,13950,0,0.008512565,1
0.009563317,0.031111111,0.994997229,13287,0.077600743,0.013534539,1
0.002848708,0.013400335,0.866509215,42886,0.105592735,0.024570692,1
0.006590486,0.000919118,0.349516459,6525,0,0.025001953,1
0,0,0,128,0,0,1
0.609807388,0.102081269,18.54099079,287820,0.357407309,0.188131022,1
0.025697912,0.055555556,0.92412451,1264,0.260643018,0.09375,1
0.099310951,0.100478469,3.698176375,6169,0.362857506,0.25012216,1
0,0,0,22,0,0,1
0,0,0,21414,0,0,1
2.98E-05,0.004291845,0.095948831,2025,0,0.022628141,1
0.35178038,0.02300885,8.06960073,832236,0.16153652,0.069121511,1
1.31E-06,0.007194245,0.073830359,3300,0.069006556,0.017568209,1
0.001868167,0.003436426,0.420500521,26335,0.077108658,0.018716763,1
0.024822621,0.031327288,4.967366515,167048,0.115577977,0.075490393,1
0.113718841,0.019830028,5.834540482,429311,0.066110736,0.048694813,1
0,0,0,496,0,0,1
0.00177305,0.020408163,0.157851845,301,0.133630621,0.060522753,1
0.014339854,0.037815126,2.183343686,31080,0.186933237,0.097957086,1
0,0,0,1751,0,0,1
0.035693066,0.057471264,2.454549756,6723,0.273564845,0.157867408,1
0,0,0,1131,0,0,1
0.001855695,0.00610257,4.954089559,2008012,0.325283151,0.034608127,1
2.32E-05,0.011904762,0.09371132,1750,0.05976143,0,1
0,0,0,1384,0,0,1
0.020822421,0.102564103,0.723472426,450,0.244948974,0.1940285,1
0.003547679,0.007302501,6.354366225,1219648,0.30294359,0.059762214,1
0.033874898,0.026315789,1.483900557,4718,0.137504775,0.087517505,1
0.004970149,0.008333333,0.778254039,12053,0.159232439,0.055399041,1
0.175924738,0.150289017,5.028445884,7144,0.303239217,0.282482991,1
1.31E-06,0.002403846,0.073830359,1242,0.058925565,0.02981424,1
0.005089232,0.001212856,0.312512642,103090,0.018083449,0.006344093,1
0.004025693,0.006079027,0.458157896,48552,0.037702309,0.01385685,1
0.000177055,0.003551497,0.654290823,98277,0.072656966,0.022534731,1
0.009861685,0.017821782,3.171258688,87497,0.17031339,0.082920714,1
0.284423043,0.139215686,12.13202333,83058,0.31371442,0.13950369,1
0.010752688,0.009174312,0.220623949,3016,0.031846488,0.018386578,1
0.002949853,0.004291845,0.17164435,920,0.129099445,0.033259505,1
0,0,0,216,0,0,1
0.826420573,0.045613128,51.14136204,15860320,0.246875203,0.122696453,1
0,0,0,250,0,0,1
0,0,0,105,0,0,1
0,0,0,206,0,0,1
0.461052604,0.000296854,5.720202303,8314020,0.017712992,0.010603821,1
0.004108097,0.00877193,0.541045356,47571,0.044269895,0.013892909,1
1.486835923,0.102890173,17.72750995,194405,0.288034575,0.05845691,1
0.071869165,0.010269576,1.554420527,88536,0,0.011563291,1
0.419328853,0.167420814,7.753247878,11312,0.419027941,0.363299507,1
0.051233221,0.017828632,8.445690363,3656664,0.025389916,0.031592456,1
0,0,0,45,0,0,1
0.283108938,0.005849359,11.39298056,1146412,0.281746931,0.058384036,1
0,0,0,14484,0,0,1
0,0,0,314,0,0,1
0.000284201,0.003340757,0.314587696,10668,0.061390913,0.029160592,1
0.000527107,0.000822143,0.878758716,229635,0.143619053,0.018783782,1
0.008474576,0.011363636,0.209613521,174,0.131306433,0.079555728,1
0.09833483,0.075471698,4.577237582,39098,0.260556592,0.121315397,1
2.36E-05,0.000680967,0.175910255,38038,0.064051262,0.01025641,1
0.155792831,0.041155867,13.42886258,668952,0.192863569,0.103038765,1
0,0,0,25425,0,0,1
0.013840273,0.032128514,1.066050217,5170,0.142450721,0.114731457,1
0.001152059,0.003824092,0.221598838,9126,0.050251891,0.020998026,1
0.1602618,0.028005284,15.2039158,821408,0.120168663,0.02553749,1
0,0,0,594,0,0,1
0.015157667,0.037037037,1.422227188,19584,0.072547625,0.036735918,1
0.000283754,0.004373178,0.292945794,8788,0.096723882,0.021542771,1
0.00157044,0.006161972,0.769879999,68040,0.058406387,0.023417855,1
0.032631971,0.036082474,2.246668009,39776,0.083221035,0,1
0.471736565,0.38028169,6.217230853,2320,0.537430773,0.454812429,1
0,0,0,210,0,0,1
0,0,0,2112,0,0,1
0.207614565,0.034766697,11.4917021,701561,0.164131477,0.087865601,1
0.002267574,0.005988024,0.164229369,4752,0,0.015027827,1
0.000758313,0.004938272,0.212987041,5880,0.070272837,0.026702293,1
0.007547115,0.001810752,10.7688567,7102066,0.200428389,0.040184943,1
3.81E-06,0.002624672,0.151347176,5299,0.148249863,0.027751025,1
0.266657132,0.009157509,3.621481596,31046,0.229174624,0.142695448,1
1.015947755,0.068923821,12.93186076,118080,0.304347826,0.145099769,1
0.000465809,0.002557545,0.488751478,29175,0.101430103,0.029371141,1
0.003126715,0.02,0.540791736,3515,0.152943823,0.018080493,1
0.267408736,0.111111111,3.522258955,2816,0.317167524,0.176776695,1
3.29E-05,0.001001001,0.181555447,47424,0.048112522,0.009186304,1
0.011626597,0.049180328,0.930123858,3196,0.153392998,0.073127242,1
0.051373983,0.027355623,2.895611173,13120,0.415139044,0.150969527,1
0,0,0,12948,0,0,1
0,0,0,294,0,0,1
0.000176505,0.006085193,0.303465849,26535,0.045910003,0.012615849,1
0.684362847,0.016867843,33.31390162,15720441,0.13159186,0.04525953,1
0.134746311,0.126315789,6.235278675,14630,0.322899176,0.074795759,1
0.07471993,0.019714765,6.663935434,149184,0.181680184,0.09732227,1
0.047441699,0.03125,5.13036956,123395,0.117389005,0.052685118,1
0.000118708,0.000442282,0.110633665,6777,0.048450158,0.012185159,1
0.133611425,0.018954248,11.45556646,5328332,0.056602968,0.028568406,1
0.021040911,0.019591141,2.998939338,357930,0.011050567,0.026045986,1
0.000475256,0.008350731,0.377305608,16092,0.084666751,0.031746032,1
0.001838406,0.013215859,0.387168659,904,0.101360607,0,1
0,0,0,7954,0,0,1
0.016065784,0.030355594,4.150522155,130052,0.245668331,0.06227374,1
0.012559224,0.008598962,17.49262187,5814680,0.467593608,0.06968741,1
0.008430579,0.015873016,0.338127589,3312,0.056343617,0.018405254,1
0,0,0,3651,0,0,1
4.19E-05,0.00206044,0.258167994,128310,0.024655684,0.008393587,1
0,0,0,320,0,0,1
0.028217141,0.043727599,7.395063018,226383,0.315103107,0.116649058,1
6.72E-05,0.001046025,0.275765624,22904,0.088083033,0.019822827,1
0.02793695,0.052459016,2.340674495,10998,0.20996326,0.097384121,1
1.003919031,0.042857143,12.54312213,156024,0.231761791,0.10505758,1
9.12E-05,0.004098361,0.107498404,486,0.065372045,0,1
5.80E-05,9.59E-05,0.102514102,20858,0.080582296,0.006924769,1
1.787669785,0.068493151,12.93169219,104432,0.251976315,0.058804692,1
0.077570405,0.027924131,7.648531481,328290,0.097246388,0.015868519,1
1.31E-06,0.008547009,0.073830359,2392,0.080064077,0.020788269,1
0,0,0,22,0,0,1
3.926556174,0.465454545,35.04176533,37950,0.655005824,0.226163925,1
0.007528178,0.012784091,1.252353392,11152,0.339200263,0.085408832,1
0,0,0,1683,0,0,1
0.017503638,0.03515625,1.347500944,8814,0.183026663,0.011647609,1
0,0,0,4196,0,0,1
0.000120922,0.001501251,0.799920736,161379,0.122474487,0.022461987,1
0.002779722,0.028037383,0.414789453,1176,0.210042013,0.030949223,1
0.019941367,0.041176471,1.097492102,1826,0.572077554,0.163812732,1
0.015018315,0.013245033,0.407030391,1296,0.172132593,0.055749467,1
0.028545576,0.02972028,2.41799446,23478,0.137961796,0.067545186,1
0.024758544,0.078947368,2.527310154,13448,0.223641313,0.042505114,1
0.098255593,0.030721966,3.356102643,21658,0.135405342,0.091080327,1
4.727941009,0.019741321,16.8025314,131976,0.028216632,0.008320631,1
0.002623445,0.017921147,0.599769272,14688,0.072310153,0.042556659,1
0.01336005,0.03125,0.811015051,4550,0.21821789,0.061213337,1
0.053568719,0.049235993,4.369105529,26837,0.39326287,0.16568783,1
0.158568276,0.03125,2.318548904,44204,0.093568851,0.019174125,1
5.51E-05,0.00305499,0.273659257,61506,0.021429938,0.012340978,1
0.013333333,0.020833333,0.231616156,180,0,0.092847669,1
0.002155172,0.002906977,0.162869512,2366,0,0.020558557,1
0,0,0,1525314,0,0,1
0.022761744,0.015686275,0.70956219,2964,0.12830006,0.075809804,1
0.013250556,0.036414566,3.154860966,72891,0.299183037,0.075110517,1
0.003853591,0.005347594,0.389103843,19008,0.032274861,0.00928797,1
0,0,0,547,0,0,1
0.005252275,0.032786885,0.336562858,440,0.182574186,0.1,1
0.006944444,0.003745318,0.201214802,1056,0.080064077,0.030949223,1
1.04728087,0.07965368,18.24764303,348952,0.225230564,0.116857709,1
1.977731687,0.028497409,6.834800486,25596,0.144337567,0,1
0,0,0,9,0,0,1
0.000118455,0.005102041,0.110607545,2220,0,0.022011273,1
0.01,0.037037037,0.217147241,52,0.267261242,0.141421356,1
0,0,0,690,0,0,1
0.00039077,0.016129032,0.330119275,7524,0.069786316,0.014144965,1
0,0,0,2910,0,0,1
0.002746892,0.006593015,3.674192483,362960,0.205857574,0.059932198,1
0.009259259,0.037037037,0.213577952,52,0.223606798,0.144337567,1
0.055386831,0.000322711,0.695968186,2367770,0,0,1
0.011538973,0.01369863,0.387936731,576,0.169030851,0.088735651,1
0.824201701,0.136919315,12.13102011,32300,0.474753941,0.390360029,1
0.002289119,0.058823529,0.834550417,2813,0.265334315,0.097870037,1
0,0,0,28,0,0,1
0.164866571,0.016361257,8.055096867,650880,0.159539771,0.019036744,1
0,0,0,5852,0,0,1
0,0,0,32838,0,0,1
0.010863693,0.018276762,1.035658667,12425,0.128884816,0.063065622,1
0.004826107,0.056338028,0.584652677,1350,0.136797114,0.062166987,1
0,0,0,41,0,0,1
0.055537281,0.028301887,0.733512597,1248,0.196116135,0.08674724,1
0.164235908,0.035689774,8.446425782,501930,0.130707666,0.025994121,1
0.000692521,0.02173913,0.137453789,280,0.080582296,0,1
0.000336969,0.004056795,0.220707797,50126,0.031166413,0,1
0.01011411,0.004333694,0.590903548,58412,0.063692976,0.012485702,1
0.06865996,0.174496644,4.263637788,7150,0.5172606,0.254195564,1
0,0,0,312,0,0,1
0.053087037,0.018791946,2.240661785,17640,0.085288902,0.1074763,1
0.439139058,0.050113895,4.620039505,42418,0.216006912,0.060544935,1
0.008660405,0.045801527,0.900652072,4690,0.183254167,0.087612249,1
0.006024437,0.015,0.481214135,10192,0,0.020672456,1
0,0,0,1712,0,0,1
0.043157498,0.037174721,4.371747256,123840,0.073877985,0.054884418,1
0,0,0,146,0,0,1
0,0,0,45426,0,0,1
1.01E-05,0.001141553,0.0869539,22126,0.013674275,0.007543787,1
0.009523886,0.01056338,0.884008285,21360,0.110701861,0.04156257,1
0.037159248,0.06,0.681603899,196,0.530330086,0.214285714,1
0.512337153,0.266233766,8.954964515,9374,0.465012299,0.375533808,1
0.000371894,0.003276003,0.425538222,16954,0.111455643,0.023097433,1
0,0,0,62,0,0,1
0,0,0,21,0,0,1
0.447781715,0.099815157,17.20566345,353349,0.255106781,0.061523555,1
0.264046613,0.001362229,6.264734344,871992,0.178426025,0,1
0.00805617,0.000756358,1.099315025,600096,0.015586992,0.011889291,1
0.01381099,0.013172967,2.95504157,531840,0.063311431,0.029721188,1
0,0,0,56,0,0,1
0,0,0,1183,0,0,1
0.004509092,0.032467532,0.703068853,3870,0.127128345,0.06611796,1
0,0,0,2047,0,0,1
0.054346979,0.033360456,5.384348716,369736,0.266168144,0.157762128,1
0,0,0,743,0,0,1
0.406136382,0.130268199,7.312257766,12054,0.302267961,0.310202853,1
0.000609865,0.002306805,0.211129329,4320,0.101929438,0.031121102,1
0.012928997,0.001809627,0.713178869,412380,0.025854384,0,1
0,0,0,2544,0,0,1
0.121220057,0.00034066,3.384436202,10760925,0.030878904,0.016839383,1
0.01244062,0.009433962,0.485677494,8990,0.0554274,0.032610622,1
0.001483525,0.011952191,0.937701609,67877,0.08185595,0.034570921,1
0,0,0,193,0,0,1
0.004214898,0.006113537,0.787011925,12551,0.391924758,0.062647503,1
0,0,0,95,0,0,1
0.00377971,0.081632653,0.55369341,492,0.226455407,0.18057878,1
0.01061962,0.008109794,1.755480402,28764,0.087190332,0.051582496,1
0.001375117,0.01769166,2.006620445,323607,0.179775421,0.035223279,1
0.554781659,0.055238095,17.40896375,1068463,0.187016958,0.087561842,1
0,0,0,3248,0,0,1
0,0,0,328,0,0,1
0,0,0,800,0,0,1
0,0,0,294,0,0,1
0.297615993,0.040594059,6.489855607,259380,0.168375518,0.078645133,1
0.001763335,0.001232286,0.281592633,4866,0.074848119,0.028822513,1
0,0,0,1834,0,0,1
0,0,0,1150,0,0,1
0.000193911,0.001028807,0.11698492,4840,0.097590007,0.014373989,1
0.077012774,0.056179775,4.063752481,54136,0.148259921,0.081058058,1
0.897453127,0.029745042,5.992929629,45402,0.149940036,0.081830199,1
