PPS,SPS,Label
0.32300429907802414,0.05025966187423617,1
0.03569153051241249,0.0,1
0.1276884796138123,0.034752402342845795,1
0.19462473604038075,0.07143996263690931,1
0.04766229835241308,0.02449795986422905,1
0.1203258794775811,0.0797814556040569,1
0.052342392259021375,0.023669053416557544,1
0.0,0.0,1
0.10413152017509349,0.07761505257063328,1
0.0,0.0,1
0.0207703246198632,0.0046848814987095425,1
0.1111111111111111,0.0401286176952564,1
0.1666185393726754,0.03668795351902189,1
0.060633906259083256,0.013474201390907388,1
0.5773502691896258,0.12309149097933272,1
0.21575848566842287,0.0699865638694818,1
0.06454972243679027,0.033709993123162106,1
0.4999999999999999,0.09053574604251853,1
0.0,0.0034075555668440726,1
0.041384546485524816,0.04910656176561428,1
0.056121353326631374,0.014957060089885258,1
0.0,0.0,1
0.04794633014853841,0.021744269101781406,1
0.0419960525565808,0.01554738093389993,1
0.1709408646894569,0.02947131136205102,1
0.1430397079704303,0.08856148855400953,1
0.0,0.0,1
0.8215838362577491,0.4216370213557839,1
0.05912800935446572,0.022985469156961,1
0.0,0.0,1
0.10206207261596574,0.0,1
0.13525044520011487,0.06262242910851495,1
0.06295245737090545,0.027749148877283893,1
0.26726124191242434,0.0,1
0.27500954910846337,0.12838814775327384,1
0.20317147285306225,0.158004195944917,1
0.21764287503300353,0.12565617248750865,1
0.048795003647426664,0.0,1
0.14142135623730948,0.0816496580927726,1
0.14414999403128942,0.051587529046043974,1
0.05468482990747588,0.0379740005849236,1
0.26033097255049453,0.109684753898753,1
0.028146688728049932,0.01262590031797617,1
0.06019292654288461,0.015167191839776337,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.27553753720954327,0.03652527445096498,1
0.0,0.0,1
0.06454972243679027,0.0,1
0.02444666285339501,0.0,1
0.7302967433402214,0.37962830118264823,1
0.11636866703140786,0.04339122692405741,1
0.0,0.0,1
0.0,0.0,1
0.011947166975644635,0.012127375745591147,1
0.0,0.0,1
0.13856849886842332,0.03126526997403613,1
0.21398024625545647,0.08817334283548109,1
0.0,0.009748561431725231,1
0.0,0.0,1
0.046004370622823615,0.010112624466236854,1
0.1636634176769943,0.036369648372665396,1
0.10540925533894598,0.044543540318737404,1
0.057259833431386825,0.024999999999999994,1
0.16043010139335348,0.11984031929054417,1
0.048507125007266595,0.029197858123689188,1
0.18257418583505536,0.08146881698903527,1
0.0,0.0,1
0.13812081034622992,0.056783305606993434,1
0.12126781251816648,0.05345224838248487,1
0.0,0.0,1
0.0,0.0,1
0.23747474934277962,0.06372659274182271,1
0.04571503208824944,0.013755210235337174,1
0.0,0.0,1
0.0,0.0027923811616487166,1
0.061017385582823574,0.023109422187897254,1
0.2830536220039798,0.03600382577265351,1
0.1259881576697424,0.032946649032892676,1
0.0,0.013934322078235835,1
0.0949157995752499,0.03886936580115656,1
0.04,0.0066335812680665945,1
0.2087667001917663,0.0439885919382572,1
0.5149732311817697,0.3082056514117678,1
0.0875376219064817,0.02764499117030181,1
0.31568887861393014,0.05895149596361737,1
0.07106690545187015,0.03251280443811776,1
0.0,0.0,1
0.1386750490563073,0.1515228816828316,1
0.0,0.0,1
0.07967410107710748,0.03146324290632608,1
0.26490647141300877,0.12038585308576923,1
0.08219949365267863,0.016295205515205795,1
0.033671751485073696,0.01386928313284912,1
0.16228144756061733,0.07436288572473157,1
0.1447267084722939,0.07596230040307425,1
0.031943828249996996,0.0,1
0.43484584520368724,0.11439574455745222,1
0.0,0.0,1
0.22613350843332272,0.15249857033260467,1
0.06839855680567694,0.013986355971611485,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.04406526492392317,0.01790287185098582,1
0.1437315606550167,0.0289229036865443,1
0.0,0.0,1
0.4710336572918883,0.1719247858521615,1
0.06606227469540414,0.020402446626742055,1
0.0809277606582755,0.04260428869883165,1
0.0,0.0,1
0.18997427605839107,0.06598930117346573,1
0.16101529717988264,0.058983194027174515,1
0.47631397208144116,0.15518805795979704,1
0.08932370012631205,0.05277798139692595,1
0.0,0.0,1
0.027820744203732855,0.006157840936993148,1
0.0,0.0,1
0.36130743356731637,0.07922906281759086,1
0.0155907804675008,0.01337740271369417,1
0.25308553412176554,0.09205746178983233,1
0.40824829046386296,0.21320071635561041,1
0.04134491152973615,0.00985807941917649,1
0.13620894132079892,0.04049412756248854,1
0.0,0.0,1
0.1259881576697424,0.06415002990995841,1
0.07384147008606412,0.016833092723137297,1
0.3230262165046769,0.13689528875239632,1
0.11094003924504582,0.15118578920369088,1
0.07856742013183861,0.013751633103402302,1
0.510231847753096,0.08097727575323309,1
0.0436205045176729,0.06202797127301713,1
0.050251890762960605,0.013325044772225651,1
0.03225806451612903,0.010607927791656967,1
0.09755210869434447,0.05043272276370792,1
0.10372615562926171,0.02057429284673236,1
0.19245008972987526,0.18731716231633883,1
0.0,0.0,1
0.12009611535381537,0.0,1
0.0,0.028867513459481284,1
0.0,0.0,1
0.12828527495129133,0.03734039548484162,1
0.07516460280028289,0.0,1
0.31622776601683794,0.07495316889958614,1
0.09016696346674324,0.021324918758878316,1
0.430730492253948,0.1374416265488099,1
0.2576049186596542,0.04380159736782197,1
0.19956144669641657,0.0,1
0.0,0.02144964840292623,1
0.08132500607904443,0.05298129428260176,1
0.6478946224969498,0.43401853995337086,1
0.0,0.0,1
0.0,0.0,1
0.10050378152592121,0.07647191129018727,1
0.20798890755405441,0.1316744113230419,1
0.0,0.0,1
0.0,0.0,1
0.043099711592061565,0.04315154529881694,1
0.2972227214629564,0.16236272901568416,1
0.0,0.0,1
0.18650096164806276,0.08891084489487741,1
0.1259881576697424,0.024573659359149524,1
0.4227355130689422,0.08190548561163201,1
0.12017278061240777,0.09523809523809523,1
0.15713484026367722,0.0875376219064817,1
0.03244855405366671,0.0,1
0.09759000729485333,0.0,1
0.17243138545011957,0.115278083540847,1
0.03627381250550058,0.0202444082544729,1
0.1691405103728918,0.061400511331469176,1
0.013032150878567173,0.012160807582267837,1
0.15430334996209194,0.06366070140792304,1
0.14907119849998599,0.04315318520021031,1
0.0,0.0,1
0.05200746945684996,0.032799431616005216,1
0.09428090415820635,0.011664236870396087,1
0.19245008972987526,0.12185435916898849,1
0.08784104611578832,0.03504567676036857,1
0.08295018954139965,0.0,1
0.1076849363065902,0.02750305816630425,1
0.16118246643877251,0.11842201812376499,1
0.0,0.0,1
0.22160131510697953,0.11631052629980887,1
0.0,0.0,1
0.043193421279068,0.02231609213387259,1
0.1895245108947258,0.07978751622502163,1
0.03227486121839514,0.0,1
0.0,0.0,1
0.14296569235026002,0.06666666666666665,1
0.14452202432768346,0.05199314567548143,1
0.15474611514754325,0.026872886205220613,1
0.16601662577839366,0.06250067630079699,1
0.05731205399256526,0.02005354761926085,1
0.07502344849205331,0.04606534397048787,1
0.0,0.0,1
0.0,0.0,1
0.02970442628930023,0.02566324512873683,1
0.020956487115397715,0.008635784665663396,1
0.29268470350248177,0.10660035817780521,1
0.060522753266880246,0.023599744180159626,1
0.08451542547285165,0.030860669992418377,1
0.0921442675250927,0.012489150222818247,1
0.07126966450997985,0.01923165828877719,1
0.05847053462046862,0.02771369977368467,1
0.08536655898367082,0.05274201479744168,1
0.29878150255009833,0.07249797040697457,1
0.26651864186110785,0.09166984970282112,1
0.06192811222226325,0.03995956140576151,1
0.02448510534371959,0.007875236506747693,1
0.0,0.0,1
0.0,0.0,1
0.3251662385715449,0.06915533512155166,1
0.4347826086956522,0.15899075018722336,1
0.058722021951470346,0.009476225544736292,1
0.0,0.0,1
0.20571603220883003,0.08790613049129739,1
0.47261679139351814,0.46680078555624893,1
0.1500625390896465,0.03636513908638278,1
0.026593487520457093,0.021713491635397368,1
0.4191098693059307,0.2401208617472949,1
0.02893086910684975,0.01354074106170646,1
0.2031082810480494,0.05306592945688031,1
0.03937496154790789,0.01769980813511972,1
0.10846522890932808,0.021259760138109353,1
0.05649807683819609,0.013316724418762357,1
0.11470786693528087,0.0,1
0.11058146711617285,0.028931878117892232,1
0.17215686407345301,0.10115276715484195,1
0.09759000729485333,0.0,1
0.21033353531577262,0.03779644730092272,1
0.0,0.0,1
0.0558459782124808,0.03918449227925704,1
0.0,0.018570209031106504,1
0.21449799456256347,0.11189084777289186,1
0.0,0.018148850216015693,1
0.2786926855798335,0.043039190281792365,1
0.0,0.0,1
0.0,0.05,1
0.23076923076923075,0.08238525545716346,1
0.014247963577236367,0.0017401122798429646,1
0.044609973674547054,0.01141311595663168,1
0.08006407690254358,0.025976216673306556,1
0.053798002903893555,0.01865460828695644,1
0.06933752452815364,0.0,1
0.0,0.0,1
0.0,0.0,1
0.019195307704688438,0.0,1
0.07197793314885384,0.017550106470511848,1
0.0,0.0,1
0.22645540682891918,0.1682316462276133,1
0.1410372323330231,0.04859951760902543,1
0.13801311186847084,0.05270462766947298,1
0.0,0.0,1
0.0,0.023262105259961773,1
0,0.0,1
0.055048188256318034,0.009316949906249124,1
0.07597371763975863,0.023196300021307365,1
0.09056668257034522,0.04013467713171151,1
0.0,0.02031949595270732,1
0.06100888760865632,0.03495824497857129,1
0.035533452725935076,0.018349396085439344,1
0.0,0.0,1
0.08413699231588177,0.04313249515434984,1
0.0,0.0,1
0.13608276348795434,0.039103094350288754,1
0.0,0.0,1
0.10397504898200727,0.06317539727139919,1
0.26270413863109143,0.07192300686700781,1
0.04642383454426296,0.014338483366910109,1
0.011977980754514663,0.004184137043778615,1
0.0944911182523068,0.018355577455358808,1
0.09882117688026186,0.03821361503223394,1
0.25,0.17677669529663687,1
0.0,0.0,1
0.0,0.06531177128615036,1
0.08132500607904443,0.03222925635358863,1
0.38729833462074165,0.10314212462587934,1
0.043193421279068,0.02037847864848056,1
0.21768238540367177,0.1445849009999328,1
0.06063390625908324,0.0,1
0.1994310088043664,0.08890433771552994,1
0.1539981007018036,0.028682864310588755,1
0.04800153607373193,0.04016096644512494,1
0.4943115327429808,0.15484193222775275,1
0.08006407690254358,0.021723736265189062,1
0.031162209442966098,0.0,1
0.0,0.0,1
0.10741723110591492,0.030289126640769135,1
0.0,0.0,1
0.028171808490950558,0.022454435656953594,1
0.3117507198497877,0.21463670003541807,1
0.22479321279898679,0.024289308377863014,1
0.11494442702761562,0.0869007677019385,1
0.0,0.0,1
0.15674828410551922,0.05689255871169126,1
0.2642857142857143,0.26261286571944514,1
0.0,0.0,1
0.20082135869223638,0.06718976643410579,1
0.04687660225499889,0.017262559979745466,1
0.0,0.0,1
0.35320862855067836,0.22742313941842593,1
0.27500954910846337,0.15832512409528088,1
0.19626716799471491,0.21481793839053773,1
0.11238443430694824,0.04891223447131672,1
0.14802129809650572,0.0382835312140441,1
0.0,0.0,1
0.2513834290700557,0.04966037962140575,1
0.0,0.0,1
0.5365433699886599,0.31462660248284635,1
0.0,0.0,1
0.023109422187897254,0.005466848412026048,1
0.0,0.0,1
0.0575753169949747,0.09128709291752768,1
0.05934744229311228,0.022997453811760517,1
0.3476920311846721,0.1372745918994323,1
0.04856429311786321,0.02041241452319315,1
0.07302967433402216,0.10327955589886446,1
0.0,0.0,1
0.26967994498529685,0.07093269021319086,1
0.3015113445777636,0.06412364700532212,1
0.03251070043532611,0.022484535957063612,1
0.0,0.0,1
0.06829479558851911,0.03598237295482066,1
0.0,0.0,1
0.1543033499620919,0.05122988510512962,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.09435641951204965,0.03268602252303067,1
0.0,0.02347262634065101,1
0.0,0.0,1
0.09888264649460883,0.03413943709994594,1
0.1889822365046136,0.030724032421746494,1
0.228945522812857,0.1606762634546782,1
0.0,0.0,1
0.1536092243105222,0.05222897415768734,1
0.36181361349331637,0.18463723646899913,1
0.19854717844391767,0.08618128166583652,1
0.11470786693528087,0.023026564952925196,1
0.3208444739598739,0.2910908682137297,1
0.0,0.0,1
0.05089241902460764,0.014286015478286306,1
0.0,0.0,1
0.03108349360801046,0.0,1
0.04999999999999999,0.0,1
0.0,0.0,1
0.009137978888570037,0.009395437117808398,1
0.17654925876335514,0.054855618364814694,1
0.3651483716701107,0.11521430589638529,1
0.302044174416921,0.06851575163536323,1
0.22631238294938685,0.05530623900267497,1
0.0,0.0,1
0.09245003270420486,0.0,1
0.17161692805605763,0.056080814601493965,1
0.2475368857441686,0.2727723627949905,1
0.3348896616973137,0.10481297090207295,1
0.28426762180748055,0.20029984191854447,1
0.19529615861342742,0.08021284643926815,1
0.25819888974716115,0.0,1
0.0,0.0,1
0.15880808941470184,0.09583666105294936,1
0.0,0.01141088661469096,1
0.2032002032003048,0.09805806756909202,1
0.0,0.005241424183609592,1
0.0,0.025523828044507795,1
0.019511498709678415,0.014791475277513825,1
0.07179581586177382,0.014755197379698423,1
0.0,0.0,1
0.10518813945828664,0.020461495722482567,1
0.0,0.0,1
0.2731999872878377,0.11928346918351065,1
0.13925166297400415,0.013533299049019168,1
0.21394601377205308,0.03809704098071968,1
0.0,0.0,1
0.0,0.0,1
0.08408409924953908,0.06191698241317731,1
0.0674199862463242,0.04273521617236423,1
0.12309149097933272,0.06085806194501846,1
0.11050247470155178,0.03193476701861707,1
0.4629100498862758,0.3086066999241839,1
0.15430334996209194,0.04539206495016018,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.16824404674701446,0.0831601650730915,1
0.23904572186687872,0.04910286161402364,1
0.0,0.022355091700494795,1
0.33245888889214914,0.070385283632078,1
0.0,0.0,1
0.0,0.0,1
0.37383622233106373,0.0528892450859597,1
0.13338778844417357,0.027869320571664708,1
0.044714205849310185,0.026828523509586113,1
0.44543540318737407,0.29957234475763905,1
0.0,0.0,1
0.0,0.0,1
0.07844645405527362,0.025295073645800692,1
0.34401648061622614,0.06263997777891926,1
0.0,0.0,1
0.09429206364266966,0.03956196837030465,1
0.04559607525875533,0.02719641466102106,1
0.0,0.0,1
0.0,0.010439559454666654,1
0.2062585371072478,0.06735877880179904,1
0.09622504486493764,0.0,1
0.0,0.04852496834978927,1
0.0,0.0,1
0.0,0.03539961627023943,1
0.3198010745334156,0.13363062095621217,1
0.3585685828003181,0.14638501094227999,1
0.18333969940564224,0.04222003309207491,1
0.11704114719613057,0.048910154258642986,1
0.03171807398477756,0.0,1
0.017164980874093225,0.009361970933241766,1
0.0,0.0,1
0.26393586082163195,0.26010243550494205,1
0.07767356373806174,0.0407701280703852,1
0.7205766921228921,0.6143414839787381,1
0.1745287991647767,0.03965246575159788,1
0.04564354645876383,0.019865371663225287,1
0.0,0.0,1
0.0,0.0,1
0.07715167498104597,0.030993786368687184,1
0.14756081305138943,0.06110075468013043,1
0.07830825373337626,0.020149078999451987,1
0.038984058779272523,0.019153011712702294,1
0.05084607475894782,0.04580169253962119,1
0.05879810320378548,0.017810349930061597,1
0.1781741612749496,0.11664236870396087,1
0.048029210642807414,0.01765836624230467,1
0.10982278292545361,0.05089058860395172,1
0.30478905062286415,0.11411426155402477,1
0.0,0.0,1
0.0,0.0,1
0.016188097705954405,0.006608763214317868,1
0.2176017443749715,0.09818087045699814,1
0.02898043515029683,0.00582528664574312,1
0.0,0.0,1
0.0,0.0,1
0.09705387192756534,0.06694053439907424,1
0.06274558051381586,0.0,1
0.0,0.0,1
0.06883609896924185,0.029454261137099445,1
0.0,0.0,1
0.1707839026146061,0.050982827056625206,1
0.0,0.0,1
0.04356068418690322,0.0,1
0.2703351273532189,0.12163950686616151,1
0.0,0.022005942406783077,1
0.08247860988423225,0.03601131797512024,1
0.05240848297854559,0.021887463086454145,1
0.10101525445522107,0.034224104887087096,1
0.09821777776428303,0.08908708063747481,1
0.20769510081357426,0.06310111180537346,1
0.0,0.0,1
0.12970131035013505,0.02925583419506575,1
0.30463589792247125,0.1724326236787513,1
0.0591593371246559,0.011936257509294878,1
0.13593476696403028,0.03079928878884793,1
0.0,0.0,1
0.13151918984428584,0.1581929992920832,1
0.10941465864829576,0.051519705225697876,1
0.4225771273642582,0.16151457061744967,1
0.20578821476065867,0.03619352937887663,1
0.0,0.0,1
0.0,0.0,1
0.2994930235645315,0.22184215999396067,1
0.02214037213850238,0.007827803638564368,1
0.0,0.0,1
0.1317841678479201,0.019377334314614487,1
0.2215167274246494,0.090774873113541,1
0.0,0.0,1
0.015931324696929153,0.02277341171449058,1
0.0,0.016601083588089847,1
0.018789906706113513,0.005531598757633482,1
0.0,0.0,1
0.35355339059327373,0.12909944487358055,1
0.016356122383769687,0.012002112557731605,1
0.3481553119113957,0.1203858530857692,1
0.02132007163556104,0.010341753799900382,1
0.3585685828003181,0.10101525445522107,1
0.1316929969238268,0.018292687633589023,1
0.0,0.0,1
0.2279211529192759,0.22492862284621332,1
0.5474972963163236,0.44194173824159216,1
0.1243082404000096,0.05021139225475983,1
0.0,0.0,1
0.0,0.0,1
0.10221994134545728,0.036591412921658,1
0.0,0.0,1
0.0,0.0,1
0.09523809523809522,0.062136976600120006,1
0.13084683595481034,0.1700204568168902,1
0.4338609156373123,0.1301200097264711,1
0.07905694150420949,0.02762894819977688,1
0.04016096644512494,0.0,1
0.4472135954999579,0.25298221281347033,1
0.08820629112619284,0.027743120524384574,1
0.04016501554191853,0.06328709899877566,1
0.1977529389640941,0.07820750842824253,1
0.0,0.0,1
0.06570831114854317,0.05163064680574123,1
0.24976283790252998,0.09054088565104722,1
0.04152273992686998,0.04272654689219138,1
0.2175970699446223,0.04745789978762495,1
0.0,0.09284766908852592,1
0.115278083540847,0.048418344498970686,1
0.0,0.0,1
0.22056438662814232,0.0,1
0.08238858408710996,0.12378680840820924,1
0.0,0.0,1
0.3522559600223393,0.15090922688169384,1
0.08284258938758762,0.03195034939495622,1
0.0,0.015722221021219274,1
0.4008918628686366,0.0668153104781061,1
0.2015667965411803,0.0918551330937907,1
0.08574929257125441,0.023782574707724703,1
0.16333965194414124,0.044392409768781914,1
0.3055050463303893,0.05797710356524483,1
0.40824829046386296,0.16666666666666669,1
0.0,0.007178379123377765,1
0.021138295214503795,0.005674837932046341,1
0.5163977794943223,0.3857583749052298,1
0.09376144618769908,0.07755667343294811,1
0.014771113200977591,0.009211407469885313,1
0.0,0.0,1
0.0,0.0,1
0.4351941398892446,0.12830005981991685,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.044946657497549475,0.005326236412913074,1
0.0,0.0,1
0.02475368857441686,0.010299977649072752,1
0.5951190357119043,0.2941852525411688,1
0.12191138306614732,0.0523026032815805,1
0.0,0.0,1
0.14433756729740646,0.09759000729485333,1
0.04188539082916955,0.033102421762456556,1
0.0,0.0,1
0.25980762113533157,0.08427498280790527,1
0.1796053020267749,0.1796053020267749,1
0.1101485425314423,0.07256672403068469,1
0.0,0.0,1
0.029617443887954616,0.03178208630818641,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.08574929257125441,0.022786197567488776,1
0.2449489742783178,0.07302967433402215,1
0.140028008402801,0.03573708449459317,1
0.15309310892394862,0.07839340569863311,1
0.0,0.0,1
0.3334568587529276,0.18547162802488576,1
0.17928429140015906,0.10690449676496974,1
0.07133259579333168,0.028575028575042863,1
0.3742405942825599,0.11512943346800047,1
0.2083863827205992,0.07899461400359067,1
0.06084875002361975,0.020707205873094527,1
0.0,0.0,1
0.013301448074460369,0.01496040731161003,1
0.0600352665259101,0.036557130814682724,1
0.41682787505930907,0.0684203849718001,1
0.0,0.026004746299338972,1
0.024098134635593998,0.05324191460213831,1
0.13355611265883557,0.032686022523030676,1
0.1624591083221647,0.0,1
0.47140452079103173,0.14433756729740646,1
0.0,0.0,1
0.6010908470622542,0.10854020006751701,1
0.3139139705316125,0.24645447174163015,1
0.09245003270420486,0.05670115145331431,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.05298129428260176,0.017407765595569783,1
0.034020690871988585,0.0,1
0.2872951756905344,0.3555795011093798,1
0.007772985913500659,0.0061199515497593554,1
0.0,0.0,1
0.08247860988423225,0.03495943175381575,1
0.0,0.0,1
0.013639886789409469,0.044721359549995794,1
0.0,0.0,1
0.0,0.0,1
